traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
5836,None,7.00,0,0,1,Clear,sky is clear,04-10-2017 08:00
5836,None,-6.14,0,0,1,Clear,sky is clear,06-11-2017 06:00
5836,None,-6.75,0,0,1,Snow,heavy snow,21-03-2013 15:00
5836,None,-0.78,0,0,75,Clouds,broken clouds,08-03-2013 17:00
5836,None,7.78,0,0,0,Clear,Sky is Clear,29-09-2016 08:00
5836,None,14.59,0,0,1,Mist,mist,12-09-2017 08:00
5836,None,14.59,0,0,1,Fog,fog,12-09-2017 08:00
5836,None,3.40,0,0,40,Clouds,scattered clouds,26-02-2016 14:00
5836,None,-3.31,0,0,90,Mist,mist,24-01-2018 17:00
5837,None,4.66,0,0,64,Clouds,broken clouds,08-11-2013 14:00
5837,None,28.14,0,0,1,Clear,sky is clear,23-07-2015 17:00
5837,None,7.25,0,0,40,Clouds,scattered clouds,03-05-2013 17:00
5837,None,31.50,0,0,8,Clear,sky is clear,19-07-2013 12:00
5837,None,7.04,0,0,90,Clouds,overcast clouds,30-10-2012 15:00
5837,None,-12.93,0,0,75,Clouds,broken clouds,22-02-2018 08:00
5837,None,2.27,0,0,1,Clear,sky is clear,25-10-2017 08:00
5837,None,14.00,0,0,75,Rain,light rain,20-09-2013 08:00
5837,None,14.50,0,0,75,Rain,light rain,23-05-2017 17:00
5838,None,17.47,0,0,90,Mist,mist,26-06-2014 08:00
5838,None,15.51,0,0,90,Clouds,overcast clouds,14-07-2014 06:00
5838,None,5.67,0,0,1,Clear,sky is clear,02-12-2017 17:00
5838,None,11.99,0,0,40,Clouds,scattered clouds,28-09-2018 15:00
5839,None,12.41,0,0,75,Clouds,broken clouds,22-02-2017 17:00
5839,None,-15.20,0,0,90,Haze,haze,12-01-2017 07:00
5839,None,18.36,2.67,0,90,Drizzle,light intensity drizzle,18-08-2015 17:00
5839,None,-12.36,0,0,1,Clear,sky is clear,07-01-2013 08:00
5839,None,18.36,2.67,0,90,Mist,mist,18-08-2015 17:00
5839,None,-1.13,0,0,90,Clouds,overcast clouds,07-03-2014 15:00
5839,None,11.61,0,0,1,Mist,mist,04-08-2015 06:00
5839,None,18.36,2.67,0,90,Rain,heavy intensity rain,18-08-2015 17:00
5839,None,8.00,0,0,1,Clear,sky is clear,08-05-2017 06:00
584,None,-10.17,0,0,90,Mist,mist,26-01-2013 02:00
584,None,-9.76,0,0,64,Snow,light snow,26-12-2013 00:00
584,None,23.04,0,0,1,Clear,sky is clear,15-09-2018 02:00
584,None,18.55,0,0,0,Clear,Sky is Clear,05-08-2016 01:00
584,None,-5.53,0,0,1,Clear,sky is clear,28-12-2016 03:00
584,None,3.27,0,0,90,Clouds,overcast clouds,25-03-2017 02:00
5840,None,-2.80,0,0,90,Snow,light snow,06-12-2016 06:00
5840,None,18.15,0,0,1,Clear,sky is clear,01-08-2017 06:00
5840,None,8.22,0,0,75,Clouds,broken clouds,13-10-2017 08:00
5840,None,8.14,0,0,20,Clouds,few clouds,10-05-2018 06:00
5840,None,0.75,0,0,90,Mist,mist,17-01-2017 17:00
5841,None,-16.14,0,0,1,Clear,sky is clear,12-01-2018 16:00
5841,None,4.07,0,0,90,Fog,fog,14-11-2017 08:00
5841,None,13.06,0,0,0,Clear,Sky is Clear,08-06-2016 08:00
5841,None,4.13,0,0,90,Thunderstorm,proximity thunderstorm,23-03-2017 15:00
5841,None,4.13,0,0,90,Rain,light rain,23-03-2017 15:00
5841,None,4.07,0,0,90,Mist,mist,14-11-2017 08:00
5841,None,-8.88,0,0,1,Clear,sky is clear,09-02-2016 15:00
5841,None,22.33,0,0,1,Clear,sky is clear,14-08-2018 08:00
5841,None,15.24,0,0,1,Clear,sky is clear,09-10-2013 06:00
5842,None,-0.55,0,0,75,Clouds,broken clouds,19-04-2018 09:00
5842,None,1.80,0,0,90,Haze,haze,10-01-2018 08:00
5842,None,1.80,0,0,90,Mist,mist,10-01-2018 08:00
5842,None,13.12,0,0,20,Clouds,few clouds,29-04-2016 14:00
5842,None,20.52,0,0,48,Clouds,scattered clouds,09-09-2013 06:00
5842,None,15.66,0,0,20,Clouds,few clouds,11-04-2014 14:00
5842,None,14.80,0,0,90,Rain,moderate rain,25-08-2017 08:00
5842,None,24.71,0,0,0,Clear,Sky is Clear,02-08-2013 13:00
5842,None,14.80,0,0,90,Mist,mist,25-08-2017 08:00
5842,None,2.96,0,0,90,Mist,mist,21-11-2013 06:00
5842,None,10.31,0,0,1,Clear,sky is clear,23-10-2017 06:00
5842,None,23.49,0,0,8,Clear,sky is clear,25-07-2013 14:00
5843,None,-6.39,0,0,90,Mist,mist,18-12-2012 08:00
5843,None,16.30,0,0,0,Clear,Sky is Clear,22-07-2013 06:00
5843,None,26.00,0,0,1,Clear,sky is clear,22-06-2018 15:00
5843,None,-23.13,0,0,1,Clear,sky is clear,02-02-2018 07:00
5843,None,-3.27,0,0,90,Clouds,overcast clouds,17-12-2015 06:00
5844,None,1.36,0,0,90,Clouds,overcast clouds,15-02-2018 15:00
5844,None,28.67,0,0,1,Clear,sky is clear,15-06-2017 17:00
5844,None,28.36,0,0,20,Clouds,few clouds,09-06-2017 16:00
5844,None,11.87,0,0,1,Clear,sky is clear,16-05-2018 06:00
5844,None,13.80,0,0,1,Clear,sky is clear,16-11-2016 17:00
5844,None,17.23,0,0,1,Clear,sky is clear,22-10-2015 15:00
5844,None,8.05,0,0,1,Clear,sky is clear,29-09-2015 08:00
5844,None,15.38,0,0,90,Clouds,overcast clouds,23-10-2012 17:00
5844,None,4.43,0,0,1,Clear,sky is clear,17-04-2018 15:00
5844,None,13.92,0,0,68,Clouds,broken clouds,23-06-2016 06:00
5845,None,12.44,0,0,92,Clouds,overcast clouds,04-10-2013 06:00
5845,None,0.21,0,0,90,Mist,mist,24-02-2016 06:00
5845,None,24.40,0,0,64,Clouds,broken clouds,01-08-2013 14:00
5845,None,-0.25,0,0,1,Clear,sky is clear,20-12-2016 17:00
5846,None,22.87,0,0,1,Haze,haze,28-06-2016 16:00
5846,None,14.20,0,0,1,Clear,sky is clear,17-05-2018 06:00
5846,None,11.00,0,0,1,Clear,sky is clear,04-05-2017 09:00
5847,None,-1.00,0,0,1,Fog,fog,09-12-2015 06:00
5847,None,16.67,0,0,40,Rain,heavy intensity rain,16-05-2017 06:00
5847,None,0.78,0,0,75,Clouds,broken clouds,19-12-2017 15:00
5847,None,16.67,0,0,40,Thunderstorm,thunderstorm,16-05-2017 06:00
5847,None,12.19,0,0,75,Clouds,broken clouds,10-05-2017 08:00
5847,None,8.80,0,0,5,Clear,sky is clear,04-05-2017 08:00
5847,None,11.64,0,0,90,Rain,light rain,25-04-2016 15:00
5847,None,11.64,0,0,90,Haze,haze,25-04-2016 15:00
5847,None,11.64,0,0,90,Mist,mist,25-04-2016 15:00
5847,None,-1.00,0,0,1,Mist,mist,09-12-2015 06:00
5847,None,5.29,0,0,90,Rain,light rain,07-04-2016 15:00
5847,None,19.40,0,0,40,Clouds,scattered clouds,16-08-2018 08:00
5848,None,2.43,0,0,90,Rain,light rain,28-10-2015 17:00
5848,None,29.03,0,0,0,Clear,Sky is Clear,17-06-2013 15:00
5848,None,2.43,0,0,90,Snow,light snow,28-10-2015 17:00
5848,None,2.43,0,0,90,Mist,mist,28-10-2015 17:00
5848,None,9.27,0,0,1,Clear,sky is clear,06-09-2017 08:00
5848,None,2.43,0,0,90,Drizzle,light intensity drizzle,28-10-2015 17:00
5848,None,-2.53,0,0,90,Clouds,overcast clouds,30-12-2016 16:00
5848,None,25.54,0,0,75,Clouds,broken clouds,23-08-2018 15:00
5848,None,24.39,0,0,40,Haze,haze,20-08-2018 17:00
5848,None,24.39,0,0,40,Rain,light rain,20-08-2018 17:00
5848,None,-5.07,0,0,1,Clear,sky is clear,18-01-2018 07:00
5848,None,10.35,0,0,5,Clear,sky is clear,24-10-2017 15:00
5849,None,6.75,0,0,90,Mist,mist,09-04-2013 15:00
5849,None,23.28,0,0,1,Clear,sky is clear,23-05-2014 14:00
5849,None,19.58,0,0,90,Clouds,overcast clouds,07-07-2016 07:00
5849,None,8.79,0,0,92,Drizzle,light intensity drizzle,19-10-2012 15:00
5849,None,2.57,0,0,90,Clouds,overcast clouds,17-11-2017 07:00
5849,None,22.62,0,0,40,Clouds,scattered clouds,14-07-2017 16:00
5849,None,30.98,0,0,32,Clouds,scattered clouds,08-07-2013 17:00
5849,None,27.81,5.84,0,44,Rain,heavy intensity rain,27-06-2013 14:00
5849,None,27.81,5.84,0,44,Thunderstorm,thunderstorm with heavy rain,27-06-2013 14:00
5849,None,-11.29,0,0,20,Clouds,few clouds,05-03-2014 08:00
5849,None,8.79,0,0,92,Mist,mist,19-10-2012 15:00
5849,None,6.75,0,0,90,Haze,haze,09-04-2013 15:00
585,None,2.57,0,0,90,Clouds,overcast clouds,10-03-2016 00:00
585,None,16.32,0,0,1,Clear,sky is clear,19-05-2014 00:00
585,None,-24.43,0,0,1,Clear,sky is clear,01-01-2018 03:00
585,None,9.60,0,0,40,Clouds,scattered clouds,06-03-2017 00:00
585,None,20.87,0,0,1,Clear,sky is clear,22-07-2017 03:00
585,None,-7.93,0,0,1,Clear,sky is clear,06-12-2017 01:00
585,None,21.34,0,0,1,Clear,sky is clear,08-05-2018 00:00
585,None,22.35,0,0,1,Clear,sky is clear,04-09-2017 01:00
585,None,-6.50,0,0,90,Snow,light snow,22-01-2016 02:00
585,None,-9.31,0,0,1,Clear,sky is clear,15-03-2017 02:00
585,None,2.74,0,0,64,Clouds,broken clouds,10-11-2013 02:00
585,None,15.28,0,0,1,Clear,sky is clear,10-09-2016 03:00
585,None,3.00,0,0,90,Mist,mist,21-11-2013 00:00
5850,None,24.30,0,0,75,Haze,haze,18-04-2016 15:00
5850,None,-17.84,0,0,64,Snow,light snow,21-01-2014 17:00
5850,None,1.99,0,0,5,Clear,sky is clear,25-04-2018 08:00
5850,None,8.37,0,0,1,Clear,sky is clear,22-05-2014 06:00
5850,None,9.64,0,0,75,Rain,moderate rain,05-10-2017 06:00
5851,None,17.66,0,0,0,Clear,Sky is Clear,05-05-2014 15:00
5852,None,-9.67,0,0,75,Clouds,broken clouds,08-02-2018 15:00
5852,None,18.29,0,0,90,Mist,mist,19-06-2018 15:00
5852,None,-12.00,0,0,75,Clouds,broken clouds,12-02-2018 17:00
5852,None,18.29,0,0,90,Rain,moderate rain,19-06-2018 15:00
5852,None,20.35,0,0,1,Mist,mist,14-08-2015 07:00
5852,None,18.29,0,0,90,Haze,haze,19-06-2018 15:00
5852,None,19.05,0,0,0,Clear,Sky is Clear,23-04-2018 15:00
5852,None,18.29,0,0,90,Drizzle,light intensity drizzle,19-06-2018 15:00
5853,None,10.88,0,0,20,Clouds,few clouds,16-05-2016 08:00
5853,None,18.47,0,0,0,Clear,Sky is Clear,17-08-2016 08:00
5853,None,4.33,0,0,75,Rain,moderate rain,12-04-2017 06:00
5853,None,5.75,0.47,0,90,Rain,light rain,24-04-2014 15:00
5853,None,-2.11,0,0,90,Clouds,overcast clouds,28-02-2013 06:00
5853,None,29.80,0,0,40,Clouds,scattered clouds,02-07-2018 16:00
5853,None,-9.62,0,0,1,Clear,sky is clear,06-03-2014 06:00
5853,None,18.86,0,0,90,Thunderstorm,proximity thunderstorm,01-08-2018 07:00
5853,None,18.86,0,0,90,Rain,moderate rain,01-08-2018 07:00
5854,None,24.77,0,0,40,Clouds,scattered clouds,16-08-2013 14:00
5854,None,-12.73,0,0,1,Clear,sky is clear,03-01-2017 17:00
5854,None,19.20,0,0,48,Clouds,scattered clouds,13-06-2016 08:00
5854,None,-5.40,0,0,1,Clear,sky is clear,14-03-2018 08:00
5854,None,22.10,0,0,68,Clouds,broken clouds,14-07-2016 16:00
5855,None,24.45,0.25,0,40,Rain,light rain,30-06-2016 16:00
5855,None,15.75,0,0,90,Clouds,overcast clouds,18-04-2017 15:00
5855,None,16.47,0,0,90,Mist,mist,24-10-2012 17:00
5855,None,18.66,0,0,90,Rain,light rain,08-05-2018 15:00
5855,None,-3.07,0,0,90,Clouds,overcast clouds,25-02-2016 06:00
5855,None,9.14,0,0,1,Clear,sky is clear,05-04-2013 14:00
5855,None,20.43,0,0,1,Clear,sky is clear,31-08-2017 14:00
5855,None,20.26,0,0,40,Rain,light rain,13-06-2017 08:00
5855,None,16.47,0,0,90,Haze,haze,24-10-2012 17:00
5856,None,5.75,0,0,40,Clouds,scattered clouds,02-11-2012 17:00
5856,None,26.51,0,0,40,Clouds,scattered clouds,23-08-2016 17:00
5856,None,3.08,0,0,90,Rain,moderate rain,26-10-2012 08:00
5856,None,17.31,0,0,75,Clouds,broken clouds,03-05-2017 15:00
5856,None,20.95,0.32,0,90,Rain,moderate rain,04-09-2018 08:00
5856,None,-8.10,0,0,64,Clouds,broken clouds,18-12-2013 08:00
5856,None,20.95,0.32,0,90,Thunderstorm,proximity thunderstorm with rain,04-09-2018 08:00
5856,None,20.95,0.32,0,90,Mist,mist,04-09-2018 08:00
5856,None,28.43,0,0,40,Clouds,scattered clouds,03-09-2015 15:00
5856,None,3.08,0,0,90,Rain,light rain,26-10-2012 08:00
5856,None,3.08,0,0,90,Mist,mist,26-10-2012 08:00
5857,None,25.60,0,0,75,Clouds,broken clouds,10-09-2018 17:00
5857,None,13.39,0,0,1,Clear,sky is clear,27-06-2017 08:00
5857,None,4.18,0,0,90,Rain,light rain,02-05-2013 08:00
5857,None,4.18,0,0,90,Drizzle,light intensity drizzle,02-05-2013 08:00
5857,None,6.58,0,0,12,Clouds,few clouds,16-05-2014 08:00
5857,None,4.18,0,0,90,Snow,heavy snow,02-05-2013 08:00
5857,None,-1.22,0,0,40,Clouds,scattered clouds,05-04-2016 06:00
5857,None,20.94,0,0,75,Clouds,broken clouds,03-05-2016 15:00
5857,None,0.60,1.08,0,90,Rain,moderate rain,16-04-2014 17:00
5857,None,20.78,0,0,92,Mist,mist,01-07-2014 14:00
5857,None,6.07,0,0,90,Clouds,overcast clouds,17-03-2017 13:00
5857,None,9.07,0,0,90,Mist,mist,28-11-2016 16:00
5857,None,9.07,0,0,90,Rain,light rain,28-11-2016 16:00
5857,None,4.18,0,0,90,Mist,mist,02-05-2013 08:00
5858,None,1.00,0,0,90,Snow,light snow,01-11-2017 17:00
5858,None,11.60,0,0,90,Clouds,overcast clouds,30-05-2017 08:00
5858,None,-2.99,0,0,90,Clouds,overcast clouds,08-02-2013 15:00
5858,None,4.67,0,0,90,Drizzle,drizzle,20-04-2017 08:00
5858,None,4.67,0,0,90,Mist,mist,20-04-2017 08:00
5858,None,-12.67,0,0,1,Clear,sky is clear,12-02-2016 15:00
5858,None,1.00,0,0,90,Rain,light rain,01-11-2017 17:00
5858,None,1.00,0,0,90,Mist,mist,01-11-2017 17:00
5858,None,1.00,0,0,90,Drizzle,light intensity drizzle,01-11-2017 17:00
5859,None,2.25,0,0,1,Clear,sky is clear,22-10-2015 06:00
5859,None,3.64,0,0,64,Clouds,broken clouds,23-01-2014 07:00
5859,None,15.88,0,0,8,Clear,sky is clear,12-06-2014 15:00
5859,None,27.99,0,0,75,Rain,light rain,11-09-2018 17:00
5859,None,14.99,0.7,0,92,Mist,mist,10-06-2013 15:00
5859,None,16.12,0,0,1,Mist,mist,30-06-2015 06:00
5859,None,14.99,0.7,0,92,Rain,moderate rain,10-06-2013 15:00
5859,None,2.07,0,0,5,Clear,sky is clear,11-10-2017 08:00
5859,None,2.28,0,0,1,Clear,sky is clear,18-12-2017 15:00
586,None,18.67,0,0,1,Clear,sky is clear,16-07-2017 05:00
586,None,12.72,6.35,0,36,Rain,heavy intensity rain,08-05-2014 00:00
586,None,-2.00,0,0,90,Snow,light snow,19-03-2016 02:00
586,None,-14.40,0,0,1,Clear,sky is clear,14-01-2017 03:00
586,None,9.47,0,0,90,Drizzle,light intensity drizzle,30-03-2016 00:00
586,None,9.47,0,0,90,Rain,moderate rain,30-03-2016 00:00
586,None,-8.39,0,0,90,Snow,heavy snow,30-12-2012 02:00
586,None,-5.07,0,0,75,Clouds,broken clouds,16-03-2017 03:00
586,None,12.72,6.35,0,36,Thunderstorm,proximity thunderstorm,08-05-2014 00:00
586,None,-8.77,0,0,90,Clouds,overcast clouds,01-01-2016 05:00
586,None,17.81,0,0,0,Clear,Sky is Clear,05-08-2016 03:00
586,None,-1.64,0,0,1,Clear,sky is clear,12-04-2016 00:00
586,None,20.07,0,0,1,Clear,sky is clear,11-09-2017 00:00
586,None,-21.31,0,0,1,Clear,sky is clear,27-12-2017 00:00
5860,None,19.62,0,0,1,Clear,sky is clear,15-09-2015 06:00
5860,None,10.91,0,0,48,Clouds,scattered clouds,16-05-2014 14:00
5860,None,18.89,0,0,1,Clear,sky is clear,01-05-2013 08:00
5860,None,1.07,0,0,1,Snow,light snow,03-11-2017 15:00
5860,None,20.72,0.25,0,75,Rain,light rain,29-08-2018 17:00
5860,None,4.75,0,0,90,Clouds,overcast clouds,12-10-2012 08:00
5860,None,13.02,0,0,1,Clear,sky is clear,23-08-2018 06:00
5860,None,25.73,4.06,0,0,Rain,heavy intensity rain,16-08-2016 16:00
5861,None,13.13,0,0,90,Mist,mist,03-08-2017 15:00
5861,None,13.13,0,0,90,Drizzle,drizzle,03-08-2017 15:00
5861,None,-12.07,0,0,20,Clouds,few clouds,09-02-2018 15:00
5861,None,0.26,0,0,90,Snow,snow,19-04-2013 17:00
5861,None,21.53,0,0,40,Smoke,smoke,06-07-2015 17:00
5861,None,21.53,0,0,40,Haze,haze,06-07-2015 17:00
5861,None,-0.29,0,0,68,Clouds,broken clouds,24-01-2017 17:00
5861,None,-14.71,0,0,1,Clear,sky is clear,03-02-2017 08:00
5861,None,0.26,0,0,90,Snow,heavy snow,19-04-2013 17:00
5861,None,0.26,0,0,90,Mist,mist,19-04-2013 17:00
5861,None,0.26,0,0,90,Fog,fog,19-04-2013 17:00
5861,None,13.13,0,0,90,Rain,light rain,03-08-2017 15:00
5862,None,19.08,0,0,1,Fog,fog,20-07-2017 06:00
5862,None,19.08,0,0,1,Mist,mist,20-07-2017 06:00
5862,None,3.69,0,0,1,Clear,sky is clear,30-11-2017 06:00
5862,None,27.65,0,0,0,Clear,Sky is Clear,09-06-2016 15:00
5862,None,11.45,0,0,0,Clear,Sky is Clear,19-10-2016 08:00
5862,None,-6.85,0,0,90,Snow,heavy snow,19-03-2013 15:00
5862,None,7.07,0,0,75,Clouds,broken clouds,29-11-2017 15:00
5863,None,21.92,0.51,0,90,Rain,light rain,27-07-2016 17:00
5863,None,-2.72,0,0,75,Clouds,broken clouds,25-02-2016 08:00
5863,None,26.40,0,0,1,Clear,sky is clear,14-09-2015 15:00
5863,None,13.99,0,0,75,Clouds,broken clouds,02-05-2017 15:00
5863,None,25.04,0,0,0,Rain,light rain,26-07-2013 14:00
5863,None,21.92,0.51,0,90,Thunderstorm,proximity thunderstorm,27-07-2016 17:00
5863,None,2.00,0,0,90,Clouds,overcast clouds,21-03-2018 15:00
5863,None,19.56,0.25,0,32,Rain,light rain,11-08-2016 07:00
5864,None,17.86,0,0,1,Mist,mist,08-08-2018 08:00
5864,None,24.84,0,0,40,Clouds,scattered clouds,03-08-2015 17:00
5864,None,14.48,0,0,1,Clear,sky is clear,02-10-2015 13:00
5864,None,-7.77,0,0,64,Clouds,broken clouds,20-12-2013 15:00
5864,None,25.43,0,0,75,Clouds,broken clouds,20-06-2018 15:00
5865,None,22.14,0,0,90,Rain,moderate rain,08-06-2018 17:00
5865,None,16.81,1.02,0,80,Thunderstorm,proximity thunderstorm,13-06-2013 06:00
5865,None,8.05,0,0,0,Clear,Sky is Clear,13-10-2016 17:00
5865,None,6.26,0,0,1,Mist,mist,03-11-2016 08:00
5865,None,-8.07,0,0,40,Clouds,scattered clouds,07-12-2017 17:00
5865,None,19.13,0,0,90,Rain,light rain,25-07-2017 08:00
5865,None,19.13,0,0,90,Thunderstorm,proximity thunderstorm with rain,25-07-2017 08:00
5865,None,6.26,0,0,1,Fog,fog,03-11-2016 08:00
5865,None,16.81,1.02,0,80,Rain,moderate rain,13-06-2013 06:00
5865,None,17.56,0.25,0,90,Rain,light rain,28-08-2018 15:00
5866,None,1.14,0,0,1,Clear,sky is clear,25-04-2018 06:00
5866,None,25.83,0,0,75,Clouds,broken clouds,25-07-2014 14:00
5866,None,27.57,0,0,1,Clear,sky is clear,22-08-2016 16:00
5866,None,26.45,0,0,1,Clear,sky is clear,29-06-2015 15:00
5866,None,-10.07,0,0,90,Clouds,overcast clouds,24-01-2018 07:00
5866,None,7.42,0,0,90,Clouds,overcast clouds,08-11-2012 15:00
5866,None,20.80,0,0,40,Clouds,scattered clouds,26-06-2017 17:00
5866,None,16.14,0,0,75,Clouds,broken clouds,26-07-2018 08:00
5866,None,5.30,0,0,1,Clear,sky is clear,28-03-2013 15:00
5866,None,27.98,0,0,36,Clouds,scattered clouds,26-06-2013 14:00
5866,None,21.08,1.65,0,80,Rain,moderate rain,24-06-2013 08:00
5867,None,24.66,0,0,75,Clouds,broken clouds,27-06-2018 15:00
5867,None,-16.87,0,0,40,Clouds,scattered clouds,05-01-2018 15:00
5867,None,15.29,0,0,90,Clouds,overcast clouds,28-05-2013 15:00
5867,None,-0.64,0,0,1,Clear,sky is clear,05-12-2012 15:00
5867,None,26.65,0,0,1,Clear,sky is clear,21-09-2015 15:00
5868,None,30.77,0,0,90,Clouds,overcast clouds,28-08-2013 14:00
5868,None,-3.33,0,0,1,Clear,sky is clear,24-02-2017 17:00
5868,None,16.45,0,0,80,Clouds,broken clouds,22-09-2016 07:00
5868,None,21.91,0,0,1,Clear,sky is clear,27-07-2015 07:00
5868,None,21.61,0,0,90,Clouds,overcast clouds,23-06-2017 16:00
5868,None,7.80,0,0,1,Fog,fog,05-05-2017 08:00
5868,None,29.82,0,0,20,Clouds,few clouds,10-08-2018 16:00
5868,None,9.69,2.29,0,1,Rain,moderate rain,06-09-2018 06:00
5868,None,18.66,0,0,1,Clear,sky is clear,31-05-2013 06:00
5869,None,27.25,0,0,40,Clouds,scattered clouds,06-08-2014 14:00
5869,None,-1.63,0,0,90,Snow,heavy snow,06-03-2013 15:00
5869,None,9.36,0,0,75,Rain,light rain,09-10-2017 17:00
5869,None,2.85,0,0,90,Rain,light rain,30-10-2017 06:00
5869,None,6.94,0,0,90,Clouds,overcast clouds,19-04-2017 06:00
5869,None,14.76,0,0,1,Mist,mist,12-08-2015 06:00
5869,None,12.46,0,0,90,Clouds,overcast clouds,11-10-2017 15:00
5869,None,14.65,0,0,64,Clouds,broken clouds,04-10-2016 06:00
5869,None,21.06,0.51,0,75,Rain,light rain,31-05-2016 15:00
5869,None,23.50,0,0,1,Clear,sky is clear,04-05-2018 14:00
587,None,1.00,0,0,90,Mist,mist,16-12-2015 00:00
587,None,1.00,0,0,90,Snow,light snow,16-12-2015 00:00
587,None,1.00,0,0,90,Rain,light rain,16-12-2015 00:00
587,None,-12.40,0,0,1,Clear,sky is clear,14-12-2016 00:00
587,None,-5.16,0,0,90,Clouds,overcast clouds,02-03-2013 02:00
587,None,25.47,0,0,1,Clear,sky is clear,16-06-2018 02:00
587,None,-11.24,0,0,1,Clear,sky is clear,14-03-2017 00:00
587,None,-4.15,0,0,1,Clear,sky is clear,03-04-2013 00:00
587,None,13.58,0,0,0,Clear,Sky is Clear,18-08-2013 05:00
5870,None,19.56,0,0,90,Clouds,overcast clouds,21-05-2013 15:00
5870,None,4.94,0,0,40,Fog,fog,07-03-2016 06:00
5870,None,14.00,0,0,40,Mist,mist,14-05-2018 08:00
5870,None,7.66,0,0,90,Clouds,overcast clouds,17-11-2016 06:00
5870,None,7.38,0,0,90,Clouds,overcast clouds,05-10-2012 12:00
5870,None,4.94,0,0,40,Mist,mist,07-03-2016 06:00
5870,None,12.15,0,0,90,Clouds,overcast clouds,06-10-2015 06:00
5870,None,27.63,0,0,40,Clouds,scattered clouds,13-07-2016 16:00
5870,None,16.07,0,0,1,Clear,sky is clear,17-07-2018 06:00
5871,None,26.96,0,0,36,Clouds,scattered clouds,23-08-2013 13:00
5871,None,6.38,0,0,92,Rain,moderate rain,12-10-2016 07:00
5871,None,15.19,0,0,75,Clouds,broken clouds,07-06-2018 08:00
5871,None,31.07,0,0,75,Clouds,broken clouds,21-07-2014 15:00
5871,None,27.16,0,0,40,Clouds,scattered clouds,22-07-2015 17:00
5871,None,28.79,0,0,40,Clouds,scattered clouds,16-05-2018 15:00
5871,None,6.38,0,0,0,Clear,Sky is Clear,19-10-2016 06:00
5871,None,30.22,0,0,75,Clouds,broken clouds,09-08-2018 17:00
5871,None,23.14,0,0,40,Clouds,scattered clouds,23-08-2017 15:00
5872,None,20.79,0,0,90,Drizzle,drizzle,19-07-2018 17:00
5872,None,20.79,0,0,90,Rain,moderate rain,19-07-2018 17:00
5872,None,13.71,0,0,40,Clouds,scattered clouds,18-04-2016 06:00
5872,None,7.22,0,0,90,Drizzle,light intensity drizzle,06-11-2015 15:00
5873,None,19.00,0,0,90,Rain,light rain,01-08-2018 08:00
5873,None,19.00,0,0,1,Clear,sky is clear,13-09-2017 09:00
5873,None,25.10,0,0,8,Clear,sky is clear,09-07-2014 15:00
5873,None,15.28,0.44,0,90,Rain,light rain,18-09-2018 08:00
5873,None,-0.59,0,0,90,Clouds,overcast clouds,25-03-2013 16:00
5873,None,15.28,0.44,0,90,Thunderstorm,proximity thunderstorm,18-09-2018 08:00
5873,None,10.31,0,0,1,Clear,sky is clear,13-09-2013 08:00
5873,None,-2.17,0,0,90,Snow,heavy snow,17-01-2013 15:00
5873,None,21.40,0,0,1,Clear,sky is clear,17-10-2017 15:00
5873,None,15.28,0.44,0,90,Mist,mist,18-09-2018 08:00
5874,None,20.39,0,0,40,Clouds,scattered clouds,01-08-2016 07:00
5874,None,-0.45,0,0,75,Clouds,broken clouds,08-03-2013 14:00
5874,None,10.88,0.76,0,90,Fog,fog,20-05-2014 06:00
5874,None,1.86,0,0,90,Snow,heavy snow,26-10-2012 13:00
5874,None,-0.27,0,0,90,Clouds,overcast clouds,06-03-2018 17:00
5874,None,-11.07,0,0,40,Clouds,scattered clouds,03-03-2017 08:00
5874,None,10.88,0.76,0,90,Rain,light rain,20-05-2014 06:00
5874,None,10.88,0.76,0,90,Mist,mist,20-05-2014 06:00
5875,None,19.99,0,0,1,Clear,sky is clear,18-10-2017 15:00
5875,None,13.57,0,0,75,Mist,mist,22-05-2018 06:00
5875,None,8.10,0,0,92,Clear,sky is clear,10-10-2012 06:00
5875,None,0.91,0,0,1,Clear,sky is clear,13-02-2013 15:00
5875,None,9.73,0,0,90,Rain,light rain,19-04-2017 15:00
5875,None,0.89,0,0,90,Mist,mist,01-04-2013 08:00
5875,None,22.07,0,0,75,Clouds,broken clouds,21-08-2018 17:00
5875,None,13.57,0,0,75,Haze,haze,22-05-2018 06:00
5875,None,20.64,0,0,90,Rain,moderate rain,26-06-2018 15:00
5875,None,0.03,0,0,1,Clear,sky is clear,02-04-2013 15:00
5875,None,11.49,0,0,40,Clouds,scattered clouds,06-09-2017 09:00
5876,None,-8.44,0,0,90,Fog,fog,27-02-2018 08:00
5876,None,-19.29,0,0,75,Clouds,broken clouds,12-02-2018 08:00
5876,None,16.20,0,0,0,Clear,Sky is Clear,15-08-2016 07:00
5876,None,25.93,0.51,0,92,Rain,light rain,10-07-2013 14:00
